institutionCode	otherCatalogNumbers	preservative	phylum	class	order	family	genus	specificEpithet	year	sequencing_status	sample_collected	sample_collected_by
NHMUK	9968908	Dry frozen (-80°C)		Actinopterygii	Aulopiformes	Synodontidae	Bathysaurus	sp	2022	sample_collected	DTOL	NHM
NHMUK	9802771	Dry - pinned	Arthropoda	Insecta	Lepidoptera	Crambidae	Musotima	nitidalis	2021	sample_collected	DTOL	NHM
NHMUK	10450997	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Serica	brunnea	2023	sample_collected	DTOL	NHM
NHMUK	10450995	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Tortricidae	Pammene	giganteana	2023	sample_collected	DTOL	NHM
NHMUK	10450996	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Depressariidae	Agonopterix	heracliana	2023	sample_collected	DTOL	NHM
NHMUK	10451003	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Silphidae	Silpha	tristis	2023	sample_collected	DTOL	NHM
NHMUK	10451046	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Yponomeutidae	Argyresthia	pruniella	2023	sample_collected	DTOL	NHM
NHMUK	10451047	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Yponomeutidae	Argyresthia	pruniella	2023	sample_collected	DTOL	NHM
NHMUK	9171327	Ethanol	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	nigra	2019	sample_collected	DTOL	NHM
NHMUK	9171434	Ethanol	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	nigra	2019	sample_collected	DTOL	NHM
NHMUK	9171429	Ethanol	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	nigra	2019	sample_collected	DTOL	NHM
NHMUK	9172416	Ethanol	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	nigra	2019	sample_collected	DTOL	NHM
NHMUK	9180141	Ethanol	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	nigra	2019	sample_collected	DTOL	NHM
NHMUK	9180143	Ethanol	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	nigra	2019	sample_collected	DTOL	NHM
NHMUK	9248224	Liquid Nitrogen	Arthropoda	Insecta	Orthoptera	Acrididae	Stenobothrus	lineatus	2020	sample_collected	DTOL	NHM
NHMUK	9254424	100% ethanol	Annelida	Clitellata	Haplotaxida	Lumbricidae	Octolasion	cyaneum	2019	sample_collected	DTOL	NHM
NHMUK	9248076	80% ethanol	Annelida	Polychaeta	Terebellida	Terebellidae	Eupolymnia	nebulosa	2020	sample_collected	DTOL	NHM
NHMUK	9248004	Liquid Nitrogen	Annelida	Clitellata	Haplotaxida	Lumbricidae	Aporrectodea	caliginosa	2020	sample_collected	DTOL	NHM
NHMUK	9254429	100% ethanol	Annelida	Clitellata	Haplotaxida	Lumbricidae	Bimastos	eiseni	2019	sample_collected	DTOL	NHM
NHMUK	9248274	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Anoscopus	histrionica	2020	sample_collected	DTOL	NHM
NHMUK	9264561	80% ethanol	Arthropoda	Diplopoda		Glomeridae	Glomeris	marginata	2020	sample_collected	DTOL	NHM
NHMUK	9248024	Liquid Nitrogen	Arthropoda	Arachnida	Opiliones	Phalangiidae	Opilio	saxatilis	2020	sample_collected	DTOL	NHM
NHMUK	9248060	80% ethanol	Chordata	Ascidiacea	Phlebobranchia	Ascidiidae	Phallusia	mammillata	2020	sample_collected	DTOL	NHM
NHMUK	10060630	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Lacanobia	oleracea	2022	sample_collected	DTOL	NHM
NHMUK	9248019	Liquid Nitrogen	Arthropoda	Arachnida	Opiliones	Phalangiidae	Odiellus	spinosus	2020	sample_collected	DTOL	NHM
NHMUK	9248126	Liquid Nitrogen	Arthropoda	Malacostraca	Isopoda	Trichoniscidae	Oritoniscus	flavus	2020	sample_collected	DTOL	NHM
NHMUK	9254397	Liquid Nitrogen	Mollusca	Gastropoda	Stylommatophora	Oxychilidae	Oxychilus	alliarius	2020	sample_collected	DTOL	NHM
NHMUK	10060605	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	repandata	2022	sample_collected	DTOL	NHM
NHMUK	9248508	Liquid Nitrogen	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	variegatus	2020	sample_collected	DTOL	NHM
NHMUK	9248035	80% ethanol	Arthropoda	Arachnida	Araneae	Agelenidae	Eratigena	duellica	2020	sample_collected	DTOL	NHM
NHMUK	9248319	Liquid Nitrogen	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Leptophyes	punctatissima	2020	sample_collected	DTOL	NHM
NHMUK	9248057	80% ethanol	Chordata	Ascidiacea	Phlebobranchia	Cionidae	Ciona	intestinalis	2020	sample_collected	DTOL	NHM
NHMUK	9248284	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Exochomus	quadripustulatus	2020	sample_collected	DTOL	NHM
NHMUK	9248071	80% ethanol	Arthropoda	Malacostraca	Decapoda	Galatheidae	Galathea	squamifera	2020	sample_collected	DTOL	NHM
NHMUK	9248124	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Theridiidae	Steatoda	bipunctata	2020	sample_collected	DTOL	NHM
NHMUK	9248299	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	madidus	2020	sample_collected	DTOL	NHM
NHMUK	9248014	Liquid Nitrogen	Annelida	Oligochaeta	Haplotaxida	Lumbricidae	Dendrodrilus	rubidus	2020	sample_collected	DTOL	NHM
NHMUK	10060628	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Nolidae	Earias	clorana	2022	sample_collected	DTOL	NHM
NHMUK	9248062	80% ethanol	Cnidaria	Anthozoa	Actiniaria	Actiniidae	Anemonia	viridis	2020	sample_collected	DTOL	NHM
NHMUK	9248337	Liquid Nitrogen	Arthropoda	Insecta	Odonata	Platycnemididae	Platycnemis	pennipes	2020	sample_collected	DTOL	NHM
NHMUK	9254333	Liquid Nitrogen	Mollusca	Gastropoda	Stylommatophora	Limacidae	Limacus	maculatus	2020	sample_collected	DTOL	NHM
NHMUK	9254435	100% ethanol			Crassiclitellata	Lumbricidae	Lumbricus	terrestris	2019	sample_collected	DTOL	NHM
NHMUK	9248510	Liquid Nitrogen	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	variegatus	2020	sample_collected	DTOL	NHM
NHMUK	9248063	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Coreidae	Coreus	marginatus	2020	sample_collected	DTOL	NHM
NHMUK	9248034	80% ethanol	Arthropoda	Arachnida	Araneae	Agelenidae	Eratigena	saeva	2020	sample_collected	DTOL	NHM
NHMUK	9248058	80% ethanol	Chordata	Ascidiacea	Phlebobranchia	Cionidae	Ciona	intestinalis	2020	sample_collected	DTOL	NHM
NHMUK	10061022	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Diaperis	boleti	2022	sample_collected	DTOL	NHM
NHMUK	9248066	80% ethanol	Annelida	Polychaeta	Sabellida	Sabellidae	Sabella	pavonina	2020	sample_collected	DTOL	NHM
NHMUK	9248003	Liquid Nitrogen	Annelida	Clitellata	Haplotaxida	Lumbricidae	Bimastos	rubidus	2020	sample_collected	DTOL	NHM
NHMUK	10060634	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Pyralidae	Pempelia	palumbella	2022	sample_collected	DTOL	NHM
NHMUK	9248138	Liquid Nitrogen	Arthropoda	Insecta	Neuroptera	Coniopterygidae	Conwentzia	pineticola	2020	sample_collected	DTOL	NHM
NHMUK	10060081	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Tortricidae	Archips	xylosteana	2022	sample_collected	DTOL	NHM
NHMUK	10060588	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	anxius	2022	sample_collected	DTOL	NHM
NHMUK	10060956	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Ulidiidae	Melieria	omissa	2022	sample_collected	DTOL	NHM
NHMUK	9254331	Liquid Nitrogen	Annelida	Clitellata	Haplotaxida	Lumbricidae	Aporrectodea	longa	2020	sample_collected	DTOL	NHM
NHMUK	9248026	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Lycosidae	Pardosa	pullata	2020	sample_collected	DTOL	NHM
NHMUK	10060620	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xestia	triangulum	2022	sample_collected	DTOL	NHM
NHMUK	9203165	100% ethanol	Arthropoda	Malacostraca	Isopoda	Porcellionidae	Porcellio	scaber	2020	sample_collected	DTOL	NHM
NHMUK	9248010	Liquid Nitrogen	Annelida	Clitellata	Haplotaxida	Lumbricidae	Allolobophora	chlorotica	2020	sample_collected	DTOL	NHM
NHMUK	9247960	Dry frozen (-200°C)	Arthropoda	Malacostraca	Isopoda	Sphaeromatidae	Lekanesphaera		2020	sample_collected	DTOL	NHM
NHMUK	9248435	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	axyridis	2020	sample_collected	DTOL	NHM
NHMUK	9247988	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Theridiidae	Enoplognatha	latimana	2020	sample_collected	DTOL	NHM
NHMUK	9248439	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	lapidarius	2020	sample_collected	DTOL	NHM
NHMUK	9248023	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Gnaphosidae	Zelotes	latreillei	2020	sample_collected	DTOL	NHM
NHMUK	9264554	80% ethanol	Arthropoda	Diplopoda		Julidae	Ophyiulus	pilosus	2020	sample_collected	DTOL	NHM
NHMUK	9248413	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Tachinidae	Estheria	cristata	2020	sample_collected	DTOL	NHM
NHMUK	9248196	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Rhytistylus	proceps	2020	sample_collected	DTOL	NHM
NHMUK	9248360	Liquid Nitrogen	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	melanops	2020	sample_collected	DTOL	NHM
NHMUK	9263502	80% ethanol			Geophilomorpha	Geophilidae	Geophilus	truncorum	2020	sample_collected	DTOL	NHM
NHMUK	9264562	80% ethanol	Arthropoda	Diplopoda		Julidae	Ophyiulus	pilosus	2020	sample_collected	DTOL	NHM
NHMUK	9264494	80% ethanol	Arthropoda	Diplopoda		Glomeridae	Glomeris	marginata		sample_collected	DTOL	NHM
NHMUK	9254334	Liquid Nitrogen	Mollusca		Stylommatophora	Milacidae	Tandonia	budapestensis	2020	sample_collected	DTOL	NHM
NHMUK	9248348	Liquid Nitrogen	Arthropoda	Insecta	Odonata	Coenagrionidae	Enallagma	cyathigerum	2020	sample_collected	DTOL	NHM
NHMUK	9254338	Liquid Nitrogen	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cornu	aspersum	2020	sample_collected	DTOL	NHM
NHMUK	9248018	Liquid Nitrogen	Annelida	Clitellata	Haplotaxida	Lumbricidae	Lumbricus	rubellus	2020	sample_collected	DTOL	NHM
NHMUK	9248033	80% ethanol	Arthropoda	Arachnida	Araneae	Agelenidae	Eratigena	atrica	2020	sample_collected	DTOL	NHM
NHMUK	9254399	Liquid Nitrogen	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cornu	aspersum	2020	sample_collected	DTOL	NHM
NHMUK	9248401	Liquid Nitrogen	Mollusca	Gastropoda	Apogastropoda	Pomatiidae	Pomatias	elegans	2020	sample_collected	DTOL	NHM
NHMUK	9248129	Liquid Nitrogen	Arthropoda	Malacostraca	Isopoda	Trichoniscidae	Oritoniscus	flavus	2020	sample_collected	DTOL	NHM
NHMUK	9248345	Liquid Nitrogen	Arthropoda	Insecta	Odonata	Platycnemididae	Platycnemis	pennipes	2020	sample_collected	DTOL	NHM
NHMUK	9263910		Arthropoda	Arachnida	Araneae	Theridiidae	Enoplognatha	latimana	2020	sample_collected	DTOL	NHM
NHMUK	9248025	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Amaurobiidae	Coelotes	terrestris	2020	sample_collected	DTOL	NHM
NHMUK	9248506	Liquid Nitrogen	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	variegatus	2020	sample_collected	DTOL	NHM
NHMUK	9248507	Liquid Nitrogen	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	variegatus	2020	sample_collected	DTOL	NHM
NHMUK	9248330	Liquid Nitrogen	Arthropoda	Insecta	Odonata	Lestidae	Chalcolestes	viridis	2020	sample_collected	DTOL	NHM
NHMUK	9254321	80% ethanol	Arthropoda	Diplopoda		Blaniulidae	Blaniulus	guttulatus	2020	sample_collected	DTOL	NHM
NHMUK	9248346	Liquid Nitrogen	Arthropoda	Insecta	Odonata	Coenagrionidae	Ischnura	elegans	2020	sample_collected	DTOL	NHM
NHMUK	9248016	Liquid Nitrogen	Arthropoda	Clitellata					2020	sample_collected	DTOL	NHM
NHMUK	9248280	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Curculionidae	Sitona	lineatus	2020	sample_collected	DTOL	NHM
NHMUK	9248511	Liquid Nitrogen	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	variegatus	2020	sample_collected	DTOL	NHM
NHMUK	9248006	Liquid Nitrogen	Annelida	Clitellata	Haplotaxida	Lumbricidae	Bimastos	rubidus	2020	sample_collected	DTOL	NHM
NHMUK	9248029	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Lycosidae	Pardosa	pullata	2020	sample_collected	DTOL	NHM
NHMUK	9264560	80% ethanol	Arthropoda	Diplopoda		Glomeridae	Glomeris	marginata	2020	sample_collected	DTOL	NHM
NHMUK	9254330	Liquid Nitrogen			Crassiclitellata	Lumbricidae	Lumbricus	terrestris	2020	sample_collected	DTOL	NHM
NHMUK	9248065	80% ethanol	Annelida	Polychaeta	Sabellida	Sabellidae	Sabella	pavonina	2020	sample_collected	DTOL	NHM
NHMUK	9248359	Liquid Nitrogen	Arthropoda	Diplopoda		Craspedosomatidae	Nanogona	polydesmoides	2020	sample_collected	DTOL	NHM
NHMUK	9248055	80% ethanol	Mollusca	Bivalvia	Pectinida	Pectinidae	Mimachlamys	varia	2020	sample_collected	DTOL	NHM
NHMUK	10061025	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Diaperis	boleti	2022	sample_collected	DTOL	NHM
NHMUK	10059354	Dry frozen (-80°C)	Arthropoda	Insecta	Odonata	Coenagrionidae	Ischnura	pumilio	2022	sample_collected	DTOL	NHM
NHMUK	9254314	80% ethanol	Arthropoda	Diplopoda	Julida	Julidae	Haplopodoiulus	spathifer	2020	sample_collected	DTOL	NHM
NHMUK	9248315	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Subcoccinella	vigintiquatuorpunctata	2020	sample_collected	DTOL	NHM
NHMUK	9248036	80% ethanol	Arthropoda	Arachnida	Araneae	Agelenidae	Eratigena	duellica	2020	sample_collected	DTOL	NHM
NHMUK	10060602	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Erebidae	Eilema		2022	sample_collected	DTOL	NHM
NHMUK	9248412	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Tachinidae	Bithia	spreta	2020	sample_collected	DTOL	NHM
NHMUK	10060577	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Lagria	hirta	2022	sample_collected	DTOL	NHM
NHMUK	9248084	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Agelenidae	Eratigena	atrica	2020	sample_collected	DTOL	NHM
NHMUK	9248300	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Propylea	quatuordecimpunctata	2020	sample_collected	DTOL	NHM
NHMUK	10176041	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Pyralidae	Acrobasis	consociella	2022	sample_collected	DTOL	NHM
NHMUK	9248285	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Carabidae	Calodromius	spilotus	2020	sample_collected	DTOL	NHM
NHMUK	10060632	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Eulithis	testata	2022	sample_collected	DTOL	NHM
NHMUK	9248249	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Delphacidae	Hyledelphax	elegantula	2020	sample_collected	DTOL	NHM
NHMUK	10059357	Dry frozen (-80°C)	Arthropoda	Insecta	Odonata	Coenagrionidae	Erythromma	viridulum	2022	sample_collected	DTOL	NHM
NHMUK	9248132	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Cylindroiulus	punctatus	2020	sample_collected	DTOL	NHM
NHMUK	9248266	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Eupteryx	origani	2020	sample_collected	DTOL	NHM
NHMUK	9248017	Liquid Nitrogen	Annelida	Clitellata	Haplotaxida	Lumbricidae	Bimastos	rubidus	2020	sample_collected	DTOL	NHM
NHMUK	9248263	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Eupteryx	origani	2020	sample_collected	DTOL	NHM
NHMUK	9248073	80% ethanol	Arthropoda	Malacostraca	Decapoda	Pilumnidae	Pilumnus	hirtellus	2020	sample_collected	DTOL	NHM
NHMUK	9254326	80% ethanol	Arthropoda	Diplopoda		Julidae	Allajulus	nitidus	2020	sample_collected	DTOL	NHM
NHMUK	10061024	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Diaperis	boleti	2022	sample_collected	DTOL	NHM
NHMUK	9254342	Liquid Nitrogen	Mollusca		Stylommatophora		Cernuella	virgata	2020	sample_collected	DTOL	NHM
NHMUK	9248272	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Pentatomidae	Aelia	acuminata	2020	sample_collected	DTOL	NHM
NHMUK	9248421	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Tachinidae	Prosena	siberita	2020	sample_collected	DTOL	NHM
NHMUK	10060649	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Noctua	pronuba	2022	sample_collected	DTOL	NHM
NHMUK	9248289	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	biguttatus	2020	sample_collected	DTOL	NHM
NHMUK	9247993	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Dysderidae	Dysdera	crocata	2020	sample_collected	DTOL	NHM
NHMUK	9248015	Liquid Nitrogen	Annelida	Clitellata	Haplotaxida	Lumbricidae	Aporrectodea	longa	2020	sample_collected	DTOL	NHM
NHMUK	10061233	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Megachilidae	Coelioxys	conoidea	2022	sample_collected	DTOL	NHM
NHMUK	10283203	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion	variegatus	2022	sample_collected	DTOL	NHM
NHMUK	10059373	Dry frozen (-80°C)	Arthropoda	Insecta	Odonata	Lestidae	Lestes	sponsa	2022	sample_collected	DTOL	NHM
NHMUK	9248059	80% ethanol	Chordata	Ascidiacea	Phlebobranchia	Ascidiidae	Phallusia	mammillata	2020	sample_collected	DTOL	NHM
NHMUK	9254428	100% ethanol	Annelida	Clitellata	Haplotaxida	Lumbricidae	Satchellius	mammalis	2019	sample_collected	DTOL	NHM
NHMUK	10059381	Dry frozen (-80°C)	Arthropoda	Insecta	Odonata	Libellulidae	Libellula	quadrimaculata	2022	sample_collected	DTOL	NHM
NHMUK	9248030	80% ethanol	Arthropoda	Arachnida	Araneae	Agelenidae	Eratigena	atrica	2020	sample_collected	DTOL	NHM
NHMUK	10060590	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Dermestidae	Anthrenus	fuscus	2022	sample_collected	DTOL	NHM
NHMUK	9248061	80% ethanol	Chordata	Ascidiacea	Phlebobranchia	Ascidiidae	Phallusia	mammillata	2020	sample_collected	DTOL	NHM
NHMUK	9248350	Liquid Nitrogen	Arthropoda	Insecta	Odonata	Coenagrionidae	Enallagma	cyathigerum	2020	sample_collected	DTOL	NHM
NHMUK	9248194	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Rhytistylus	proceps	2020	sample_collected	DTOL	NHM
NHMUK	9248376	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Asilidae	Leptarthrus	brevirostris	2020	sample_collected	DTOL	NHM
NHMUK	9254350	Liquid Nitrogen	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	hortensis	2020	sample_collected	DTOL	NHM
NHMUK	9248273	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Anoscopus	histrionica	2020	sample_collected	DTOL	NHM
NHMUK	9248131	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Ophyiulus	pilosus	2020	sample_collected	DTOL	NHM
NHMUK	9248013	Liquid Nitrogen	Annelida	Clitellata	Haplotaxida	Lumbricidae	Bimastos	rubidus	2020	sample_collected	DTOL	NHM
NHMUK	9254426	100% ethanol	Annelida	Clitellata	Haplotaxida	Lumbricidae	Octolasion	lacteum	2019	sample_collected	DTOL	NHM
NHMUK	9248068	80% ethanol	Arthropoda	Malacostraca	Decapoda	Porcellanidae	Pisidia	longicornis	2020	sample_collected	DTOL	NHM
NHMUK	9248267	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Eupteryx	origani	2020	sample_collected	DTOL	NHM
NHMUK	9248400	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	fuscicornis	2020	sample_collected	DTOL	NHM
NHMUK	9248326	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Miridae	Tuponia	hippophaes	2020	sample_collected	DTOL	NHM
NHMUK	9247998	80% ethanol	Arthropoda	Arachnida	Scorpiones	Chactidae	Euscorpius	flavicaudis	2020	sample_collected	DTOL	NHM
NHMUK	10061470	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Chloropidae	Chlorops	calceatus	2022	sample_collected	DTOL	NHM
NHMUK	10059347	Dry frozen (-80°C)	Arthropoda	Insecta	Odonata	Coenagrionidae	Ceriagrion	tenellum	2022	sample_collected	DTOL	NHM
NHMUK	9248341	Liquid Nitrogen	Arthropoda	Insecta	Odonata	Platycnemididae	Platycnemis	pennipes	2020	sample_collected	DTOL	NHM
NHMUK	10060598	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Notodontidae	Ptilodon	capucina	2022	sample_collected	DTOL	NHM
NHMUK	9203171	100% ethanol							2020	sample_collected	DTOL	NHM
NHMUK	10060650	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Lymantriidae	Euproctis	similis	2022	sample_collected	DTOL	NHM
NHMUK	9203182	Dry Ice	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xestia	sexstrigata	2020	sample_collected	DTOL	NHM
NHMUK	10060613	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Pterapherapteryx	sexalata	2022	sample_collected	DTOL	NHM
NHMUK	10060616	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Mythimna	pudorina	2022	sample_collected	DTOL	NHM
NHMUK	10060575	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Cantharidae	Cantharis	lateralis	2022	sample_collected	DTOL	NHM
NHMUK	9254343	Liquid Nitrogen	Mollusca		Stylommatophora		Cernuella	virgata	2020	sample_collected	DTOL	NHM
NHMUK	9248408	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Syrphidae	Xanthandrus	comtus	2020	sample_collected	DTOL	NHM
NHMUK	9248137	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Formicidae	Hypoponera	punctatissima	2020	sample_collected	DTOL	NHM
NHMUK	9254319	80% ethanol	Arthropoda	Diplopoda	Julida	Julidae	Haplopodoiulus	spathifer	2020	sample_collected	DTOL	NHM
NHMUK	10060578	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Coccinellidae	Hippodamia	variegata	2022	sample_collected	DTOL	NHM
NHMUK	9248127	Liquid Nitrogen	Arthropoda	Malacostraca	Isopoda	Trichoniscidae	Oritoniscus	flavus	2020	sample_collected	DTOL	NHM
NHMUK	9203167	100% ethanol							2020	sample_collected	DTOL	NHM
NHMUK	9248380	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	lapidarius	2020	sample_collected	DTOL	NHM
NHMUK	10060638	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Agrotis	ipsilon	2022	sample_collected	DTOL	NHM
NHMUK	9203168	100% ethanol							2020	sample_collected	DTOL	NHM
NHMUK	9248031	80% ethanol	Arthropoda	Arachnida	Araneae	Agelenidae	Eratigena	atrica	2020	sample_collected	DTOL	NHM
NHMUK	9248082	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Polleniidae	Pollenia	angustigena	2020	sample_collected	DTOL	NHM
NHMUK	9248382	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	lapidarius	2020	sample_collected	DTOL	NHM
NHMUK	10060647	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Macaria	notata	2022	sample_collected	DTOL	NHM
NHMUK	10060595	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Eupithecia	nanata	2022	sample_collected	DTOL	NHM
NHMUK	10060625	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Tortricidae	Apotomis	turbidana	2022	sample_collected	DTOL	NHM
NHMUK	9247989	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Theridiidae	Enoplognatha	latimana	2020	sample_collected	DTOL	NHM
NHMUK	10061292	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Stratiomyidae	Oplodontha	viridula	2022	sample_collected	DTOL	NHM
NHMUK	10060608	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Apamea	monoglypha	2022	sample_collected	DTOL	NHM
NHMUK	9203183	Dry Ice	Arthropoda	Insecta	Lepidoptera	Noctuidae	Atethmia	centrago	2020	sample_collected	DTOL	NHM
NHMUK	9248261	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Delphacidae	Stenocranus	minutus	2020	sample_collected	DTOL	NHM
NHMUK	9248064	80% ethanol	Annelida	Polychaeta	Sabellida	Sabellidae	Sabella	pavonina	2020	sample_collected	DTOL	NHM
NHMUK	9248021	Liquid Nitrogen	Arthropoda	Arachnida	Opiliones	Phalangiidae	Odiellus	spinosus	2020	sample_collected	DTOL	NHM
NHMUK	9254311	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Heleomyzidae			2020	sample_collected	DTOL	NHM
NHMUK	9248028	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Segestriidae	Segestria	senoculata	2020	sample_collected	DTOL	NHM
NHMUK	9248005	Liquid Nitrogen	Arthropoda	Clitellata					2020	sample_collected	DTOL	NHM
NHMUK	10060637	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Amphimallon	solstitiale	2022	sample_collected	DTOL	NHM
NHMUK	9248303	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Psylliodes	chrysocephala	2020	sample_collected	DTOL	NHM
