Order	Family	Genus	Species	femalediploidnumber	malediploidnumber	Chromosome_number	haploidnumber	reproductivemode	sexchromosome	notes	citation	femalediploidnumber/malediploidnumber
Isoptera	Termitidae	Amitermes	Amitermes eucalipti	42	NA		21				Bergamaschi S, Dawes-Gromadzki TZ, Scali V, Marini M, Mantovani B (2007) Karyology, mitochondrial DNA and the phylogeny of Australian termites. Chromosome Res 15: 735-753.	42/NA
Phasmatodea	Phylliidae	Leptynia	Leptynia sp.	40	39		20	gonochorous	XO		Bianchi AP, Meliado P (1998) Analysis of the karyotypes of four species of the Leptynia attenuata complex (Insecta Phasmatodea). Caryologia 51: 207-219.	40/39
Orthoptera	Gryllotalpidae	Gryllotalpa	Gryllotalpa marismortui	24	23		12	gonochorous	XO		Broza, M., Blondheim, S., & Nevo, E. (1998). New species of mole crickets of the Gryllotalpa gryllotalpa group (Orthoptera: Gryllotalpidae) from Israel, based on morphology, song recordings, chromosomes and cuticular hydrocarbons, with comments on the distribution of the group in Europe and the Mediterranean region.Systematic Entomology,23(2), 125-135.	24/23
Orthoptera	Gryllotalpidae	Gryllotalpa	Gryllotalpa tali	20	19		10	gonochorous	XO		Broza, M., Blondheim, S., & Nevo, E. (1998). New species of mole crickets of the Gryllotalpa gryllotalpa group (Orthoptera: Gryllotalpidae) from Israel, based on morphology, song recordings, chromosomes and cuticular hydrocarbons, with comments on the distribution of the group in Europe and the Mediterranean region.Systematic Entomology,23(2), 125-135.	20/19
Orthoptera	Acrididae	Dichromatos	Dichromatos corupa	22	21		11	gonochorous	XXY	X1X1X2X2/X1X2Y	Castillo, E. R., Marti, D. A., & Bidau, C. J. (2010). Sex and neo-sex chromosomes in Orthoptera: a review.Journal of Orthoptera Research, 213-231.	22/21
Orthoptera	Acrididae	Dichromatos	Dichromatos montanus	22	21		11	gonochorous	XXY	X1X1X2X2/X1X2Y	Castillo, E. R., Marti, D. A., & Bidau, C. J. (2010). Sex and neo-sex chromosomes in Orthoptera: a review.Journal of Orthoptera Research, 213-231.	22/21
Orthoptera	Acrididae	Leiotettix	Leiotettix politus	14	14		7	gonochorous	XY		Castillo, E. R., Marti, D. A., & Bidau, C. J. (2010). Sex and neo-sex chromosomes in Orthoptera: a review.Journal of Orthoptera Research, 213-231.	14/14
Orthoptera	Acrididae	Leiotettix	Leiotettix politus	14	13		7	gonochorous	XXY	X1X1X2X2/X1X2Y	Castillo, E. R., Marti, D. A., & Bidau, C. J. (2010). Sex and neo-sex chromosomes in Orthoptera: a review.Journal of Orthoptera Research, 213-231.	14/13
Orthoptera	Acrididae	Paratylotropidia	Paratylotropidia morsei	NA	NA		NA	gonochorous	XXY	X1X1X2X2/X1X2Y	Castillo, E. R., Marti, D. A., & Bidau, C. J. (2010). Sex and neo-sex chromosomes in Orthoptera: a review.Journal of Orthoptera Research, 213-231.	NA/NA
Orthoptera	Acrididae	Ronderosia	Ronderosia robustus	22	21		11	gonochorous	XXY	X1X1X2X2/X1X2Y	Castillo, E. R., Marti, D. A., & Bidau, C. J. (2010). Sex and neo-sex chromosomes in Orthoptera: a review.Journal of Orthoptera Research, 213-231.	22/21
Orthoptera	Lentulidae	Karruacris	Karruacris browni	NA	NA		NA	gonochorous	XXY	X1X1X2X2/X1X2Y	Castillo, E. R., Marti, D. A., & Bidau, C. J. (2010). Sex and neo-sex chromosomes in Orthoptera: a review.Journal of Orthoptera Research, 213-231.	NA/NA
Orthoptera	Gryllotalpidae	Gryllotalpa	Gryllotalpa stepposa	12	12		6	gonochorous	XY	1-2 additional autosomes in some populations	Fyodorova, M. V., Zhantiev, R. D., & Gokhman, V. E. (1991). KARYOTYPES OF THE MOLE-CRICKETS (ORTHOPTERA, GRYLLOTALPIDAE) OF THE EUROPEAN PART OF THE USSR AND THE CAUCASUS.Zoologichesky Zhurnal,70(7), 43-50.	12/12
Dermaptera	Forficulidae	Forficula	Forficula smyrnensis	22	21		11	gonochorous	XXY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	22/21
Dermaptera	Forficulidae	Forficula	Forficula smyrnensis	29	21		15	gonochorous	XXY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	29/21
Dermaptera	Forficulidae	Pseudochelidura	Pseudochelidura sinuata	26	25		13	gonochorous	XXY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	26/25
Dermaptera	Hemimeridae	Hemimerus	Hemimerus bouvieri	8	7		4	gonochorous	XXY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	8/7
Dermaptera	Labiduridae	Anisolabis	Anisolabis marginalis	26	25		13	gonochorous	XXY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	26/25
Dermaptera	Labiduridae	Anisolabis	Anisolabis sp	44	42		22	gonochorous	XXXY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	44/42
Dermaptera	Labiduridae	Euborellia	Euborellia stali	26	25		13	gonochorous	XXY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	26/25
Dermaptera	Labiduridae	Gonolabis	Gonolabis brunneri	24	24		12	gonochorous	XY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	24/24
Dermaptera	Labiduridae	Labidura	Labidura bidens	12	12		6	gonochorous	XY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	12/12
Dermaptera	Labiduridae	Notolabis	Notolabis occidentalis	24	24		12	gonochorous	XY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	24/24
Dermaptera	Labiidae	Chaetospania	Chaetospania brunner	34	31		17	gonochorous	XXXXY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	34/31
Dermaptera	Labiidae	Chaetospania	Chaetospania sp.1	22	21		11	gonochorous	XXY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	22/21
Dermaptera	Labiidae	Chaetospania	Chaetospania sp.2	22	21		11	gonochorous	XXY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	22/21
Dermaptera	Labiidae	Labia	Labia sp.	18	18		9	gonochorous	XY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	18/18
Dermaptera	Labiidae	Nesogaster	Nesogaster erichsoni	22	21		11	gonochorous	XXY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	22/21
Dermaptera	Labiidae	Nesogaster	Nesogaster halli	22	19		11	gonochorous	XO		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	22/19
Dermaptera	Labiidae	Prolabia	Prolabia arachidis	40	38		20	gonochorous	XXXY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	40/38
Dermaptera	Labiidae	unknown	unknown sp.	38	37		19	gonochorous	XXY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	38/37
Dermaptera	Pygicranidae	unknown	unknown sp.	20	20		10	gonochorous	XY		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	20/20
Dermaptera	Pygicranidae	Dacnodes	Dacnodes shortridgei	12	11		6	gonochorous	XO		Hewitt, G. M. (1979). Grasshoppers and crickets. Animal Cytogenetics. Vol. 3: Insecta 1 Orthoptera.	12/11
Mantodea	Mantidae	Stagmatoptera	Stagmatoptera septentrionalis	28	27		14	gonochorous	XXY		Hughes-Schrader, S. (1950). The chromosomes of mantids (Orthoptera: Manteidae) in relation to taxonomy.Chromosoma,4(1), 1-55.	28/27
Mantodea	Mantidae	Stagmomantis	Stagmomantis heterogamia	28	27		14	gonochorous	XXY		Hughes-Schrader, S. (1950). The chromosomes of mantids (Orthoptera: Manteidae) in relation to taxonomy.Chromosoma,4(1), 1-55.	28/27
Plecoptera	Perlidae	Calineuria	Calineuria jezoensis	26	25		13	gonochorous	XO		Itoh, H. (1933). The sex-chromosome of a stone-fly, Acroneuria jezoensis Okamoto (Plecoptera). Cytologia, 4(4), 427-443.	26/25
Dermaptera	Labiduridae	Anisolabis	Anisolabis annulipes	26	25		13	gonochorous	XXY		Jacobs, P. A. (1992). The chromosome complement of human gametes.Oxford reviews of reproductive biology,14, 47-72.	26/25
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes cristatus	NA	46		23	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	NA/46
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes gearyi	48	48		24	gonochorous	XY		Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	48/48
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes papulosus	42	NA		21	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	42/NA
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes sp.	NA	47		24	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	NA/47
Isoptera	Kalotermitidae	Incisitermes	Incisitermes sp.	42	NA		21	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	42/NA
Isoptera	Kalotermitidae	Kalotermes	Kalotermes convexus	NA	46		23	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	NA/46
Plecoptera	Perlodidae	Isogenus	Isogenus alpinus	NA	24		12				Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	NA/24
Plecoptera	Perlodidae	Isogenus	Isogenus fontium	26	26		13	gonochorous	XXOO	X1X1X2X2/X1X2OO	Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	26/26
Plecoptera	Perlodidae	Perlodes	Perlodes intricala	NA	33		17				Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	NA/33
Plecoptera	Perlodidae	Perlodes	Perlodes microcephala	28	27		14	gonochorous	XXXO		Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	28/27
Orthoptera	Acrididae	Abracris	Abracris sp. B	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Adimantus	Adimantus cubiceps	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Adimantus	Adimantus ornatissimus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Albretchia	Albretchia palpata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Aleuas	Aleuas gracilis	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Aleuas	Aleuas lineatus	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Aleuas	Aleuas sp. 1	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Aleuas	Aleuas sp. 2	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Acrididae	Aleuas	Aleuas sp. 3	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Aleuas	Aleuas vitticollis	20	19		10	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/19
Orthoptera	Acrididae	Allotruxalis	Allotruxalis sp.	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Allotruxalis	Allotruxalis strigata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Apacris	Apacris sp. 1	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Apolobamba	Apolobamba prope pulchra	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Belosacris	Belosacris coccineipes	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Bucephalacris	Bucephalacris bohlsii	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Carbonellacris	Carbonellacris grossa	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Chlorus	Chlorus borrelli	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Chlorus	Chlorus sp. 1	20	19		10	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/19
Orthoptera	Acrididae	Cocytolettix	Cocytolettix argentina	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Cocytolettix	Cocytolettix intermedia	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Cocytolettix	Cocytolettix pulchripennis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Cocytolettix	Cocytolettix sp. 1	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Cornops	Cornops frenatum	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Covasacris	Covasacris sp.	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichromorpha	Dichromorpha australis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus alejomesai	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus auriventris	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus bergi	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Acrididae	Dichroplus	Dichroplus fuscus.2	20	19		10	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/19
Orthoptera	Acrididae	Dichroplus	Dichroplus mantiqueirae	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus misionensis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus obsurus	18	18		9	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	18/18
Orthoptera	Acrididae	Dichroplus	Dichroplus porteri	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Acrididae	Dichroplus	Dichroplus robustulus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus robustus	22	21		11	gonochorous	XXY	X1X1X2X2/X1X2Y	Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Dichroplus	Dichroplus sp. 11	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus sp. 12	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Dichroplus	Dichroplus sp. 13	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Dichroplus	Dichroplus sp. 14	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Acrididae	Dichroplus	Dichroplus sp. 15	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Dichroplus	Dichroplus sp. 16	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Acrididae	Dichroplus	Dichroplus vittatus.2	18	18		9	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	18/18
Orthoptera	Acrididae	Dichroplus	Dichroplus vittigerum	18	18		9	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	18/18
Orthoptera	Acrididae	Eujivarus	Eujivarus fusiformis	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Eujivarus	Eujivarus sp. A	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Eujivarus	Eujivarus sp. B	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Eujivarus	Eujivarus sp. C	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Eujivarus	Eujivarus vittatus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Eulampiacris	Eulampiacris leucoptera	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Euplectrotettix	Euplectrotettix sp. 1	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Euplectrotettix	Euplectrotettix sp. 2	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Euplectrotettix	Euplectrotettix sp. 3	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Eurotettix	Eurotettix sp. 1	22	21		11	gonochorous	XXY	X1X1X2X2/X1X2Y	Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Eurotettix	Eurotettix sp. 2	22	21		11	gonochorous	XXY	X1X1X2X2/X1X2Y	Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Eusitalces	Eusitalces sp. A	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Eusitalces	Eusitalces vulneratus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Eutryxalis	Eutryxalis sp.	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
