institutionCode	otherCatalogNumbers	preservative	phylum	class	order	family	genus	specificEpithet	year	sequencing_status	sample_collected	sample_collected_by
NHMUK	NHMUK:ecatalogue:9502242	80% ethanol	Platyhelminthes	Trematoda		Lepocreadiidae	Lepidapedon	sp.	1991	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9502228	80% ethanol	Platyhelminthes	Trematoda		Lepocreadiidae	Lepidapedon	sp.	1991	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9502243	80% ethanol	Platyhelminthes	Trematoda		Hemiuridae	Glomericirrus	macrouri	1991	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9502247	80% ethanol	Platyhelminthes	Trematoda		Hemiuridae	Brachyphallus	sp.	1995	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9502249	80% ethanol	Platyhelminthes				Australopacifica	atrata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9502227	80% ethanol	Platyhelminthes	Trematoda			Rhipidocotyle	minima	1995	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9502212	80% ethanol	Platyhelminthes	Trematoda			Rhipidocotyle	minima	2001	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9502221	80% ethanol	Platyhelminthes	Trematoda			Pseudozoogonoides	subaequiporus	1995	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9171303	Ethanol	Arthropoda	Insecta	Ephemeroptera	Arthropleidae	Arthroplea	congener	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9346837	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Perilissus	stigmaticus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9172233	Ethanol	Arthropoda	Insecta	Diptera	Dixidae	Dixella	attica	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9346860	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Agrypon	anxium	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9346866	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Trigonoderus	princeps	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9177594	Dry frozen (-200°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Enicospilus	repentinus	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387959	Dry frozen (-80°C)		Insecta	Lepidoptera	Scythrididae	Scythris	crassiuscula	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387962	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Pterophoridae	Emmelina	argoteles	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387968	Dry frozen (-80°C)		Insecta	Lepidoptera	Tortricidae	Commophila	aeneana	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387923	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Bruchidius	imbricornis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422583	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Erebidae	Eilema	griseola	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422587	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Erebidae	Eilema	griseola	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422588	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Erebidae	Eilema	griseola	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422584	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Rhagionidae	Rhagio	scolopacea	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9331375	100% ethanol	Arthropoda	Insecta	Diptera	Rhagionidae	Rhagio	scolopacea	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9424346	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Rhagionidae	Rhagio	scolopacea	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422578	Dry frozen (-80°C)		Insecta	Lepidoptera	Gelechiidae	Oxypteryx	atrella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422579	Dry frozen (-80°C)		Insecta	Lepidoptera	Gelechiidae	Oxypteryx	atrella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9317343	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Lygaeidae	Rhyparochromus	alboacuminatus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458746	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	nigricarpus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248172	80% ethanol	Arthropoda	Insecta	Collembola				2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248449	100% ethanol	Arthropoda	Insecta	Collembola				2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248274	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Anoscopus	histrionica	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248271	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Anoscopus	histrionica	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248273	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Anoscopus	histrionica	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248247	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Delphacidae	Hyledelphax	elegantula	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248249	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Delphacidae	Hyledelphax	elegantula	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387947	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Tineidae	Nemapogon	koenigi	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9346841	70% ethanol	Arthropoda	Insecta	Diptera	Syrphidae	Baccha	elongatus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9289910	100% ethanol	Arthropoda	Insecta	Diptera	Syrphidae	Baccha	elongatus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9383054	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Elateridae	Athous	campyloides	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9383064	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Pallopteridae	Palloptera	muliebris	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9331359	100% ethanol	Arthropoda	Insecta	Diptera	Dolichopodidae	Xanthochlorus	galbanus	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9331363	100% ethanol	Arthropoda	Insecta	Diptera	Empididae	Rhamphomyia	flava	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9289849	100% ethanol	Arthropoda	Insecta	Diptera	Empididae	Rhamphomyia	flava	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9331389	100% ethanol	Arthropoda	Insecta	Hemiptera	Miridae	Acetropis	gimmerthali	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9383046	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Dermestidae	Anthrenus	sarnicus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9346718	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Psyllidae	Cacopsylla	pulchella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9346727	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Miridae	Calocoris	stysi	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9289856	100% ethanol	Arthropoda	Insecta	Hemiptera	Miridae	Calocoris	stysi	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9431732	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Mythimna	l-album	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9289922	100% ethanol	Arthropoda	Insecta	Diptera	Keroplatidae	Macrocera	longibrachiata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9289891	100% ethanol	Arthropoda	Insecta	Diptera	Empididae	Empis	lutea	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9289924	100% ethanol	Arthropoda	Insecta	Diptera	Dryomyzidae	Dryope	flaveola	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169682	Ethanol	Arthropoda	Insecta	Coleoptera	Gyrinidae	Gyrinus	caspius	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169077	Ethanol	Arthropoda	Ostracoda	Podocopida	Candonidae	Cyclocypris	ovum	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170734	Ethanol	Arthropoda	Branchiopoda	Diplostraca	Chydoridae	Chydorus	ovalis	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170805	Ethanol	Arthropoda	Insecta	Coleoptera	Gyrinidae	Gyrinus	distinctus	2013	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170986	Ethanol	Arthropoda	Ostracoda	Podocopida	Cyprididae	Bradleystrandesia	fuscata	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170697	Ethanol	Arthropoda	Insecta	Coleoptera	Cryptophagidae	Telmatophilus	schonherrii	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170738	Ethanol	Arthropoda	Insecta	Coleoptera	Cryptophagidae	Telmatophilus	schonherrii	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170699	Ethanol	Arthropoda	Insecta	Coleoptera	Cryptophagidae	Telmatophilus	schonherrii	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169068	Ethanol	Arthropoda	Insecta	Coleoptera	Cryptophagidae	Telmatophilus	schonherrii	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169073	Ethanol	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Paracymus	scutellaris	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9424335	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Conopidae	Thecophora	fulvipes	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9424319	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Mordellidae	Mordellistena	parvula	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9424421	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Megachilidae	Coelioxys	conoideus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9419923	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Bombyliidae	Bombylius	canescens	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9419915	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Rhagionidae	Rhagio	tringaria	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9289872	100% ethanol	Arthropoda	Insecta	Diptera	Dolichopodidae	Hercostomus	gracilis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9289895	100% ethanol	Arthropoda	Insecta	Lepidoptera	Erebidae	Eilema	lurideola	2020	sample_collected	DTOL	NHM
