institutionCode	otherCatalogNumbers	preservative	phylum	class	order	family	genus	specificEpithet	year	sequencing_status	sample_collected	sample_collected_by
NHMUK	NHMUK:ecatalogue:9172875	Ethanol	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae	Serratella	ignita	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9172882	Ethanol	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae	Serratella	ignita	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169875	Ethanol	Arthropoda	Insecta	Ephemeroptera	Leptophlebiidae	Leptophlebia	marginata	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169879	Ethanol	Arthropoda	Insecta	Ephemeroptera	Heptageniidae	Kageronia	fuscogrisea	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169881	Ethanol	Arthropoda	Insecta	Ephemeroptera	Heptageniidae	Kageronia	fuscogrisea	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170298	Ethanol	Arthropoda	Insecta	Ephemeroptera	Leptophlebiidae	Paraleptophlebia	werneri	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170305	Ethanol	Arthropoda	Insecta	Ephemeroptera	Ameletidae	Ameletus	inopinatus	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170307	Ethanol	Arthropoda	Insecta	Ephemeroptera	Ameletidae	Ameletus	inopinatus	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170319	Ethanol	Arthropoda	Insecta	Ephemeroptera	Leptophlebiidae	Habrophlebia	fusca	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170322	Ethanol	Arthropoda	Insecta	Ephemeroptera	Leptophlebiidae	Habrophlebia	fusca	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170438	Ethanol	Arthropoda	Insecta	Ephemeroptera	Baetidae	Procloeon	pennulatum	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170448	Ethanol	Arthropoda	Insecta	Plecoptera	Chloroperlidae	Siphonoperla	torrentium	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170457	Ethanol	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	nigra	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170458	Ethanol	Arthropoda	Insecta	Plecoptera	Perlodidae	Diura	bicaudata	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9172868	Ethanol	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	virgo	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9172894	Dry frozen (-200°C)	Arthropoda	Insecta	Odonata	Aeshnidae	Aeshna	mixta	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169869	Ethanol	Arthropoda	Insecta	Plecoptera	Nemouridae	Nemoura	lacustris	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169872	Ethanol	Arthropoda	Insecta	Ephemeroptera	Leptophlebiidae	Leptophlebia	marginata	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169873	Ethanol	Arthropoda	Insecta	Ephemeroptera	Leptophlebiidae	Leptophlebia	marginata	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169876	Ethanol	Arthropoda	Insecta	Ephemeroptera	Heptageniidae	Kageronia	fuscogrisea	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170296	Ethanol	Arthropoda	Insecta	Plecoptera	Capniidae	Zwicknia	bifrons	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170297	Ethanol	Arthropoda	Insecta	Plecoptera	Capniidae	Zwicknia	bifrons	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170326	Ethanol	Arthropoda	Insecta	Ephemeroptera	Baetidae	Cloeon	dipterum	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170330	Ethanol	Arthropoda	Insecta	Ephemeroptera	Baetidae	Cloeon	dipterum	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170337	Ethanol	Arthropoda	Insecta	Plecoptera	Nemouridae	Nemoura	lacustris	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170338	Ethanol	Arthropoda	Insecta	Plecoptera	Nemouridae	Nemoura	lacustris	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170350	Ethanol	Arthropoda	Insecta	Ephemeroptera	Heptageniidae	Ecdyonurus	dispar	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170452	Ethanol	Arthropoda	Insecta	Ephemeroptera	Siphlonuridae	Siphlonurus	aestivalis	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9172867	Ethanol	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	virgo	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9172876	Ethanol	Arthropoda	Insecta	Odonata	Libellulidae	Orthetrum	coerulescens	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9172896	Dry frozen (-200°C)	Arthropoda	Insecta	Odonata	Aeshnidae	Aeshna	mixta	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169871	Ethanol	Arthropoda	Insecta	Ephemeroptera	Leptophlebiidae	Leptophlebia	marginata	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169880	Ethanol	Arthropoda	Insecta	Ephemeroptera	Heptageniidae	Kageronia	fuscogrisea	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169884	Ethanol	Arthropoda	Insecta	Plecoptera	Perlodidae	Diura	bicaudata	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170294	Ethanol	Arthropoda	Insecta	Plecoptera	Capniidae	Zwicknia	bifrons	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170304	Ethanol	Arthropoda	Insecta	Ephemeroptera	Ameletidae	Ameletus	inopinatus	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170309	Ethanol	Arthropoda	Insecta	Plecoptera	Chloroperlidae	Siphonoperla	torrentium	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170325	Ethanol	Arthropoda	Insecta	Ephemeroptera	Leptophlebiidae	Habrophlebia	fusca	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170339	Ethanol	Arthropoda	Insecta	Plecoptera	Nemouridae	Nemoura	lacustris	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170352	Ethanol	Arthropoda	Insecta	Odonata	Libellulidae	Orthetrum	coerulescens	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170422	Ethanol	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	rhodani	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9173736	Dry frozen (-200°C)					Nepa	cinerea	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248388	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Tiphiidae	Tiphia	femorata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248423	100% ethanol	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	pascuorum	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9317325	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Scraptiidae	Anaspis	maculata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9294718	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion	obscuratus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9317324	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Scraptiidae	Anaspis	maculata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248317	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Psylliodes	chrysocephala	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248322	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Pentatomidae	Aelia	acuminata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248329	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Opsius	stactogalus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9253157	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Rhyzobius	lophanthae	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248300	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Propylea	quattuordecimpunctata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248302	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Donacia	marginata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248303	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Psylliodes	chrysocephala	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248306	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Carabidae	Demetrias	atricapillus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248307	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Rhyzobius	litura	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248309	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	pusillus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248310	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Tytthaspis	sedecimpunctata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248311	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Anisosticta	novemdecimpunctata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248313	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Formicidae	Lasius	brunneus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248315	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Subcoccinella	vigintiquatuorpunctata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248274	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Anoscopus	histrionica	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248284	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Exochomus	quadripustulatus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248285	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Carabidae	Calodromius	spilotus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248298	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Staphylinidae	Ocypus	olens	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248316	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Apionidae	Oxystoma	pomonae	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248319	Liquid Nitrogen	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Leptophyes	punctatissima	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248350	Liquid Nitrogen	Arthropoda	Insecta	Odonata	Coenagrionidae	Enallagma	cyathigerum	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248352	Liquid Nitrogen	Arthropoda	Insecta	Odonata	Libellulidae	Sympetrum	striolatum	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248371	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Rhopalidae	Rhopalus	subrufus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248382	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	lapidarius	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9263502	Liquid Nitrogen			Geophilomorpha	Geophilidae	Geophilus	truncorum	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248063	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Coreidae	Coreus	marginatus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248334	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Syrphidae	Helophilus	trivittatus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248278	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Aphrodes		2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248207	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Buprestidae	Aphanisticus	pusillus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248211	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Buprestidae	Aphanisticus	pusillus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248212	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Chalcididae	Brachymeria	tibialis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248219	Liquid Nitrogen	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Tettigonia	viridissima	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248220	Liquid Nitrogen	Arthropoda	Insecta	Orthoptera	Acrididae	Gomphocerippus	rufus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248227	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Tingidae	Acalypta	parvula	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248248	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Evacanthus	interruptus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248263	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Eupteryx	origani	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248267	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Eupteryx	origani	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248398	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Syrphidae	Ferdinandea	cuprea	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248437	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	axyridis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248438	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	axyridis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248184	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Mocydia	crocea	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248203	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Buprestidae	Aphanisticus	pusillus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248204	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Buprestidae	Aphanisticus	pusillus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248206	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Buprestidae	Aphanisticus	pusillus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248257	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Delphacidae	Asiraca	clavicornis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248259	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Delphacidae	Asiraca	clavicornis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248266	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Eupteryx	origani	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248282	Liquid Nitrogen			Hemiptera	Cicadellidae	Rhopalopyx	adumbrata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248405	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Tachinidae	Eriothrix	rufomaculata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9263486	Liquid Nitrogen		Insecta	Lepidoptera	Noctuidae	Luperina	testacea	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9317317	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Phratora	laticollis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248183	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Mocydia	crocea	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248201	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Aphrophoridae	Neophilaenus	exclamationis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248387	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	calceatum	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248397	Liquid Nitrogen	Arthropoda	Insecta	Orthoptera	Acrididae	Gomphocerippus	rufus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248430	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Coccinella	septempunctata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248431	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Coccinella	septempunctata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248432	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Coccinella	septempunctata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248434	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	axyridis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387965	Dry frozen (-80°C)		Insecta	Lepidoptera	Coleophoridae	Coleophora		2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9203184	Dry Ice		Insecta	Lepidoptera	Crambidae	Pyrausta	purpuralis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248197	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Batracomorphus	irroratus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248208	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Pentatomidae	Aelia	acuminata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248251	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Delphacidae	Asiraca	clavicornis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248253	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Delphacidae	Asiraca	clavicornis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248287	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Pentatomidae	Aelia	acuminata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248336	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Syrphidae	Rhingia	rostrata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248399	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Tachinidae	Phasia	obesa	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248424	100% ethanol	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	pascuorum	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248425	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	pascuorum	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248426	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	pascuorum	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248186	100% ethanol	Arthropoda	Insecta	Hemiptera	Cicadellidae	Batracomorphus	irroratus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248187	100% ethanol	Arthropoda	Insecta	Hemiptera	Cicadellidae	Rhytistylus	proceps	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248191	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Batracomorphus	irroratus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248192	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Batracomorphus	irroratus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248193	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Batracomorphus	irroratus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248226	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Curculionidae	Trachyphloeus	alternans	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248228	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Curculionidae	Mecinus	circulatus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248247	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Delphacidae	Hyledelphax	elegantula	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248255	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Delphacidae	Asiraca	clavicornis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248269	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Eupteryx	origani	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248281	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Curculionidae	Sitona	lineatus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248433	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	lapidarius	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248223	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Tenthredinidae	Cladius	pectinicornis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248224	Liquid Nitrogen	Arthropoda	Insecta	Orthoptera	Acrididae	Stenobothrus	lineatus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248279	Liquid Nitrogen			Hemiptera	Cicadellidae	Batracomorphus	allionii	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248280	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Curculionidae	Sitona	lineatus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413300	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hermaeophaga	mercurialis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413307	Dry frozen (-80°C)		Insecta	Lepidoptera	Nolidae	Meganola	albula	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413287	Dry frozen (-80°C)		Insecta	Lepidoptera	Pyralidae	Oncocera	semirubella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413241	Dry frozen (-80°C)		Insecta	Lepidoptera	Crambidae	Mecyna	flavalis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413217	Dry frozen (-80°C)	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Conocephalus	fuscus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413218	Dry frozen (-80°C)	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Conocephalus	fuscus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413213	Dry frozen (-80°C)	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Conocephalus	fuscus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413214	Dry frozen (-80°C)	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Conocephalus	fuscus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387915	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Apionidae	Taeniapion	urticarium	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387946	Dry frozen (-80°C)		Insecta	Lepidoptera	Tineidae	Morophaga	choragella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387947	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Tineidae	Nemapogon	koenigi	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9370453	Dry frozen (-80°C)	Arthropoda	Insecta	Ephemeroptera	Caenidae	Brachycercus	harrisella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9370457	Dry frozen (-80°C)	Arthropoda	Insecta	Ephemeroptera	Caenidae	Brachycercus	harrisella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9370458	Dry frozen (-80°C)	Arthropoda	Insecta	Ephemeroptera	Caenidae	Brachycercus	harrisella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9370459	Dry frozen (-80°C)	Arthropoda	Insecta	Ephemeroptera	Caenidae	Brachycercus	harrisella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9370462	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Micronectidae	Micronecta	scholtzi	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9370463	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Micronectidae	Micronecta	scholtzi	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248090	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Psychodidae	Clogmia	albipunctata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9370464	100% ethanol	Arthropoda	Insecta	Hemiptera	Micronectidae	Micronecta	scholtzi	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248456	N/A	Arthropoda	Insecta	Diptera	Rhinophoridae	Rhinophora	lepida	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248458	N/A	Arthropoda	Insecta	Diptera	Tachinidae	Eriothrix	rufomaculata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9346862	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chrysolina	graminis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9346863	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chrysolina	graminis	2021	sample_collected	DTOL	NHM
